Município,Total,Única,Proporção casais sem filhos,Nível,Código,Índice de envelhecimento,Renda média 60+
Joviânia (GO),1057.0,950.0,0.8987701040681173,MU,5212105,102.63,2708.81
Jussara (GO),2806.0,2597.0,0.9255167498218104,MU,5212204,67.17,2968.68
Jussara (GO),2806.0,2597.0,0.9255167498218104,MU,5212204,38.0,2968.68
Jussara (GO),2806.0,2597.0,0.9255167498218104,MU,5212204,98.97,2968.68
Lagoa Santa (GO),183.0,172.0,0.9398907103825137,MU,5212253,39.74,2546.1800000000003
Lagoa Santa (GO),183.0,172.0,0.9398907103825137,MU,5212253,35.0,2546.1800000000003
Lagoa Santa (GO),183.0,172.0,0.9398907103825137,MU,5212253,97.44,2546.1800000000003
Leopoldo de Bulhões (GO),1196.0,1092.0,0.9130434782608695,MU,5212303,59.71,1950.585
Leopoldo de Bulhões (GO),1196.0,1092.0,0.9130434782608695,MU,5212303,37.0,1950.585
Leopoldo de Bulhões (GO),1196.0,1092.0,0.9130434782608695,MU,5212303,102.95,1950.585
Luziânia (GO),21348.0,18147.0,0.8500562113546937,MU,5212501,28.04,2146.1549999999997
Luziânia (GO),21348.0,18147.0,0.8500562113546937,MU,5212501,30.0,2146.1549999999997
Luziânia (GO),21348.0,18147.0,0.8500562113546937,MU,5212501,98.36,2146.1549999999997
Mairipotaba (GO),470.0,428.0,0.9106382978723404,MU,5212600,104.94,2013.085
Mairipotaba (GO),470.0,428.0,0.9106382978723404,MU,5212600,43.0,2013.085
Mairipotaba (GO),470.0,428.0,0.9106382978723404,MU,5212600,104.06,2013.085
Mambaí (GO),672.0,563.0,0.8377976190476191,MU,5212709,29.25,2530.4049999999997
Mambaí (GO),672.0,563.0,0.8377976190476191,MU,5212709,30.0,2530.4049999999997
Mambaí (GO),672.0,563.0,0.8377976190476191,MU,5212709,103.81,2530.4049999999997
Mara Rosa (GO),1532.0,1409.0,0.9197127937336814,MU,5212808,69.19,3294.615
Mara Rosa (GO),1532.0,1409.0,0.9197127937336814,MU,5212808,38.0,3294.615
Mara Rosa (GO),1532.0,1409.0,0.9197127937336814,MU,5212808,103.31,3294.615
Marzagão (GO),353.0,316.0,0.8951841359773371,MU,5212907,51.66,3026.31
Marzagão (GO),353.0,316.0,0.8951841359773371,MU,5212907,33.0,3026.31
Marzagão (GO),353.0,316.0,0.8951841359773371,MU,5212907,103.54,3026.31
Matrinchã (GO),566.0,506.0,0.8939929328621908,MU,5212956,74.54,2755.38
Matrinchã (GO),566.0,506.0,0.8939929328621908,MU,5212956,39.0,2755.38
Matrinchã (GO),566.0,506.0,0.8939929328621908,MU,5212956,101.4,2755.38
Maurilândia (GO),1135.0,1002.0,0.8828193832599119,MU,5213004,43.08,2635.11
Maurilândia (GO),1135.0,1002.0,0.8828193832599119,MU,5213004,33.0,2635.11
Maurilândia (GO),1135.0,1002.0,0.8828193832599119,MU,5213004,102.91,2635.11
Mimoso de Goiás (GO),325.0,275.0,0.8461538461538461,MU,5213053,66.67,1661.865
Mimoso de Goiás (GO),325.0,275.0,0.8461538461538461,MU,5213053,38.0,1661.865
Mimoso de Goiás (GO),325.0,275.0,0.8461538461538461,MU,5213053,106.48,1661.865
Minaçu (GO),3741.0,3218.0,0.8601978080727078,MU,5213087,59.97,2436.96
Minaçu (GO),3741.0,3218.0,0.8601978080727078,MU,5213087,37.0,2436.96
Minaçu (GO),3741.0,3218.0,0.8601978080727078,MU,5213087,100.36,2436.96
Mineiros (GO),8227.0,6842.0,0.8316518779628054,MU,5213103,35.34,2776.66
Mineiros (GO),8227.0,6842.0,0.8316518779628054,MU,5213103,31.0,2776.66
Mineiros (GO),8227.0,6842.0,0.8316518779628054,MU,5213103,99.22,2776.66
Moiporá (GO),286.0,272.0,0.951048951048951,MU,5213400,113.21,2447.48
Moiporá (GO),286.0,272.0,0.951048951048951,MU,5213400,44.0,2447.48
Moiporá (GO),286.0,272.0,0.951048951048951,MU,5213400,100.12,2447.48
Monte Alegre de Goiás (GO),696.0,629.0,0.9037356321839081,MU,5213509,44.09,1453.755
Monte Alegre de Goiás (GO),696.0,629.0,0.9037356321839081,MU,5213509,33.0,1453.755
Monte Alegre de Goiás (GO),696.0,629.0,0.9037356321839081,MU,5213509,107.7,1453.755
Montes Claros de Goiás (GO),1163.0,1073.0,0.9226139294926913,MU,5213707,64.3,2098.605
Montes Claros de Goiás (GO),1163.0,1073.0,0.9226139294926913,MU,5213707,38.0,2098.605
Montes Claros de Goiás (GO),1163.0,1073.0,0.9226139294926913,MU,5213707,104.34,2098.605
Montividiu (GO),1588.0,1407.0,0.8860201511335013,MU,5213756,32.89,4069.9649999999997
Montividiu (GO),1588.0,1407.0,0.8860201511335013,MU,5213756,32.0,4069.9649999999997
Montividiu (GO),1588.0,1407.0,0.8860201511335013,MU,5213756,103.59,4069.9649999999997
Montividiu do Norte (GO),472.0,432.0,0.9152542372881356,MU,5213772,67.04,1753.615
Montividiu do Norte (GO),472.0,432.0,0.9152542372881356,MU,5213772,39.0,1753.615
Montividiu do Norte (GO),472.0,432.0,0.9152542372881356,MU,5213772,109.6,1753.615
Morrinhos (GO),6719.0,6141.0,0.913975293942551,MU,5213806,62.72,2854.245
Morrinhos (GO),6719.0,6141.0,0.913975293942551,MU,5213806,36.0,2854.245
Morrinhos (GO),6719.0,6141.0,0.913975293942551,MU,5213806,99.19,2854.245
Morro Agudo de Goiás (GO),347.0,329.0,0.9481268011527377,MU,5213855,83.9,1703.525
Morro Agudo de Goiás (GO),347.0,329.0,0.9481268011527377,MU,5213855,42.0,1703.525
Morro Agudo de Goiás (GO),347.0,329.0,0.9481268011527377,MU,5213855,97.11,1703.525
Mossâmedes (GO),776.0,679.0,0.875,MU,5213905,95.83,3247.4700000000003
Mossâmedes (GO),776.0,679.0,0.875,MU,5213905,41.0,3247.4700000000003
Mossâmedes (GO),776.0,679.0,0.875,MU,5213905,100.6,3247.4700000000003
Mozarlândia (GO),1933.0,1588.0,0.8215209518882566,MU,5214002,38.71,2721.41
Mozarlândia (GO),1933.0,1588.0,0.8215209518882566,MU,5214002,33.0,2721.41
Mozarlândia (GO),1933.0,1588.0,0.8215209518882566,MU,5214002,99.54,2721.41
Mundo Novo (GO),852.0,670.0,0.7863849765258216,MU,5214051,63.24,1806.865
Mundo Novo (GO),852.0,670.0,0.7863849765258216,MU,5214051,38.0,1806.865
Mundo Novo (GO),852.0,670.0,0.7863849765258216,MU,5214051,106.09,1806.865
Mutunópolis (GO),522.0,472.0,0.9042145593869731,MU,5214101,71.86,2505.525
Mutunópolis (GO),522.0,472.0,0.9042145593869731,MU,5214101,40.0,2505.525
Mutunópolis (GO),522.0,472.0,0.9042145593869731,MU,5214101,104.12,2505.525
Nazário (GO),1129.0,1036.0,0.9176262178919398,MU,5214408,62.6,1889.005
Nazário (GO),1129.0,1036.0,0.9176262178919398,MU,5214408,37.0,1889.005
Nazário (GO),1129.0,1036.0,0.9176262178919398,MU,5214408,99.0,1889.005
Nerópolis (GO),3740.0,3184.0,0.8513368983957219,MU,5214507,38.95,2546.9700000000003
Nerópolis (GO),3740.0,3184.0,0.8513368983957219,MU,5214507,33.0,2546.9700000000003
Nerópolis (GO),3740.0,3184.0,0.8513368983957219,MU,5214507,95.28,2546.9700000000003
Niquelândia (GO),4858.0,4297.0,0.88452037875669,MU,5214606,67.42,2183.01
Niquelândia (GO),4858.0,4297.0,0.88452037875669,MU,5214606,38.0,2183.01
Niquelândia (GO),4858.0,4297.0,0.88452037875669,MU,5214606,100.82,2183.01
Nova América (GO),349.0,304.0,0.8710601719197708,MU,5214705,77.64,1716.2399999999998
Nova América (GO),349.0,304.0,0.8710601719197708,MU,5214705,41.0,1716.2399999999998
Nova América (GO),349.0,304.0,0.8710601719197708,MU,5214705,103.04,1716.2399999999998
Nova Aurora (GO),275.0,255.0,0.9272727272727272,MU,5214804,99.16,3670.2850000000003
Nova Aurora (GO),275.0,255.0,0.9272727272727272,MU,5214804,41.0,3670.2850000000003
Nova Aurora (GO),275.0,255.0,0.9272727272727272,MU,5214804,104.78,3670.2850000000003
Nova Crixás (GO),1737.0,1535.0,0.8837075417386299,MU,5214838,44.23,2798.94
Nova Crixás (GO),1737.0,1535.0,0.8837075417386299,MU,5214838,34.0,2798.94
Nova Crixás (GO),1737.0,1535.0,0.8837075417386299,MU,5214838,106.39,2798.94
Nova Glória (GO),1258.0,1166.0,0.9268680445151033,MU,5214861,98.46,2484.73
Nova Glória (GO),1258.0,1166.0,0.9268680445151033,MU,5214861,42.0,2484.73
Nova Glória (GO),1258.0,1166.0,0.9268680445151033,MU,5214861,101.6,2484.73
Nova Iguaçu de Goiás (GO),369.0,329.0,0.8915989159891599,MU,5214879,54.56,1982.5349999999999
Nova Iguaçu de Goiás (GO),369.0,329.0,0.8915989159891599,MU,5214879,37.0,1982.5349999999999
Nova Iguaçu de Goiás (GO),369.0,329.0,0.8915989159891599,MU,5214879,105.18,1982.5349999999999
Nova Roma (GO),457.0,432.0,0.9452954048140044,MU,5214903,75.32,2047.565
Nova Roma (GO),457.0,432.0,0.9452954048140044,MU,5214903,38.0,2047.565
Nova Roma (GO),457.0,432.0,0.9452954048140044,MU,5214903,108.4,2047.565
Nova Veneza (GO),1133.0,1035.0,0.913503971756399,MU,5215009,65.95,2790.88
Nova Veneza (GO),1133.0,1035.0,0.913503971756399,MU,5215009,36.0,2790.88
Nova Veneza (GO),1133.0,1035.0,0.913503971756399,MU,5215009,99.85,2790.88
Novo Brasil (GO),566.0,553.0,0.9770318021201413,MU,5215207,102.66,2029.065
Novo Brasil (GO),566.0,553.0,0.9770318021201413,MU,5215207,42.0,2029.065
Novo Brasil (GO),566.0,553.0,0.9770318021201413,MU,5215207,103.52,2029.065
Novo Gama (GO),10354.0,8366.0,0.8079969094069924,MU,5215231,24.57,1973.835
Novo Gama (GO),10354.0,8366.0,0.8079969094069924,MU,5215231,29.0,1973.835
Novo Gama (GO),10354.0,8366.0,0.8079969094069924,MU,5215231,96.83,1973.835
Novo Planalto (GO),625.0,543.0,0.8688,MU,5215256,58.64,1470.74
Novo Planalto (GO),625.0,543.0,0.8688,MU,5215256,39.0,1470.74
Novo Planalto (GO),625.0,543.0,0.8688,MU,5215256,103.95,1470.74
Orizona (GO),2282.0,2098.0,0.9193689745836985,MU,5215306,77.16,3630.9800000000005
Orizona (GO),2282.0,2098.0,0.9193689745836985,MU,5215306,38.0,3630.9800000000005
Orizona (GO),2282.0,2098.0,0.9193689745836985,MU,5215306,102.28,3630.9800000000005
Ouro Verde de Goiás (GO),543.0,486.0,0.8950276243093923,MU,5215405,77.44,2103.425
Ouro Verde de Goiás (GO),543.0,486.0,0.8950276243093923,MU,5215405,40.0,2103.425
Ouro Verde de Goiás (GO),543.0,486.0,0.8950276243093923,MU,5215405,102.24,2103.425
Ouvidor (GO),998.0,848.0,0.8496993987975952,MU,5215504,62.45,3881.505
Ouvidor (GO),998.0,848.0,0.8496993987975952,MU,5215504,37.0,3881.505
Ouvidor (GO),998.0,848.0,0.8496993987975952,MU,5215504,102.42,3881.505
Padre Bernardo (GO),3883.0,3269.0,0.8418748390419779,MU,5215603,39.65,1892.905
Padre Bernardo (GO),3883.0,3269.0,0.8418748390419779,MU,5215603,32.0,1892.905
Padre Bernardo (GO),3883.0,3269.0,0.8418748390419779,MU,5215603,101.04,1892.905
Palestina de Goiás (GO),492.0,467.0,0.9491869918699187,MU,5215652,72.98,2432.105
Palestina de Goiás (GO),492.0,467.0,0.9491869918699187,MU,5215652,40.0,2432.105
Palestina de Goiás (GO),492.0,467.0,0.9491869918699187,MU,5215652,102.59,2432.105
Palmeiras de Goiás (GO),4192.0,3657.0,0.8723759541984732,MU,5215702,44.64,2310.01
Palmeiras de Goiás (GO),4192.0,3657.0,0.8723759541984732,MU,5215702,33.0,2310.01
Palmeiras de Goiás (GO),4192.0,3657.0,0.8723759541984732,MU,5215702,98.6,2310.01
Palmelo (GO),316.0,264.0,0.8354430379746836,MU,5215801,106.78,3112.785
Palmelo (GO),316.0,264.0,0.8354430379746836,MU,5215801,42.0,3112.785
Palmelo (GO),316.0,264.0,0.8354430379746836,MU,5215801,91.93,3112.785
Palminópolis (GO),630.0,574.0,0.9111111111111111,MU,5215900,83.13,3654.505
Palminópolis (GO),630.0,574.0,0.9111111111111111,MU,5215900,40.0,3654.505
Palminópolis (GO),630.0,574.0,0.9111111111111111,MU,5215900,97.79,3654.505
Panamá (GO),418.0,380.0,0.9090909090909091,MU,5216007,94.01,1816.02
Panamá (GO),418.0,380.0,0.9090909090909091,MU,5216007,41.0,1816.02
Panamá (GO),418.0,380.0,0.9090909090909091,MU,5216007,100.24,1816.02
Paranaiguara (GO),1144.0,1041.0,0.909965034965035,MU,5216304,91.79,1936.88
Paranaiguara (GO),1144.0,1041.0,0.909965034965035,MU,5216304,40.0,1936.88
Paranaiguara (GO),1144.0,1041.0,0.909965034965035,MU,5216304,91.27,1936.88
Paraúna (GO),1510.0,1381.0,0.9145695364238411,MU,5216403,58.97,3886.45
Paraúna (GO),1510.0,1381.0,0.9145695364238411,MU,5216403,36.0,3886.45
Paraúna (GO),1510.0,1381.0,0.9145695364238411,MU,5216403,96.12,3886.45
Perolândia (GO),366.0,316.0,0.8633879781420765,MU,5216452,54.28,2700.47
Perolândia (GO),366.0,316.0,0.8633879781420765,MU,5216452,35.0,2700.47
Perolândia (GO),366.0,316.0,0.8633879781420765,MU,5216452,113.54,2700.47
Petrolina de Goiás (GO),1494.0,1307.0,0.8748326639892905,MU,5216809,88.98,2259.58
Petrolina de Goiás (GO),1494.0,1307.0,0.8748326639892905,MU,5216809,41.0,2259.58
Petrolina de Goiás (GO),1494.0,1307.0,0.8748326639892905,MU,5216809,100.1,2259.58
Pilar de Goiás (GO),340.0,319.0,0.9382352941176471,MU,5216908,76.98,2371.425
Pilar de Goiás (GO),340.0,319.0,0.9382352941176471,MU,5216908,42.0,2371.425
Pilar de Goiás (GO),340.0,319.0,0.9382352941176471,MU,5216908,111.06,2371.425
Piracanjuba (GO),3810.0,3451.0,0.905774278215223,MU,5217104,91.86,3051.525
Piracanjuba (GO),3810.0,3451.0,0.905774278215223,MU,5217104,40.0,3051.525
Piracanjuba (GO),3810.0,3451.0,0.905774278215223,MU,5217104,101.12,3051.525
Piranhas (GO),1701.0,1542.0,0.9065255731922398,MU,5217203,83.72,3209.05
Piranhas (GO),1701.0,1542.0,0.9065255731922398,MU,5217203,40.0,3209.05
Piranhas (GO),1701.0,1542.0,0.9065255731922398,MU,5217203,100.72,3209.05
Pirenópolis (GO),3582.0,3063.0,0.855108877721943,MU,5217302,64.23,2634.34
Pirenópolis (GO),3582.0,3063.0,0.855108877721943,MU,5217302,37.0,2634.34
Pirenópolis (GO),3582.0,3063.0,0.855108877721943,MU,5217302,101.18,2634.34
Pires do Rio (GO),4508.0,3926.0,0.8708961845607809,MU,5217401,67.78,3586.295
Pires do Rio (GO),4508.0,3926.0,0.8708961845607809,MU,5217401,36.0,3586.295
Pires do Rio (GO),4508.0,3926.0,0.8708961845607809,MU,5217401,98.39,3586.295
Planaltina (GO),10532.0,8529.0,0.8098176984428409,MU,5217609,25.2,1890.17
Planaltina (GO),10532.0,8529.0,0.8098176984428409,MU,5217609,30.0,1890.17
Planaltina (GO),10532.0,8529.0,0.8098176984428409,MU,5217609,97.79,1890.17
Pontalina (GO),2705.0,2463.0,0.9105360443622921,MU,5217708,86.18,3065.4750000000004
Pontalina (GO),2705.0,2463.0,0.9105360443622921,MU,5217708,39.0,3065.4750000000004
Pontalina (GO),2705.0,2463.0,0.9105360443622921,MU,5217708,95.82,3065.4750000000004
Porangatu (GO),6092.0,5258.0,0.8630991464215364,MU,5218003,53.83,2610.39
Porangatu (GO),6092.0,5258.0,0.8630991464215364,MU,5218003,35.0,2610.39
Porangatu (GO),6092.0,5258.0,0.8630991464215364,MU,5218003,98.43,2610.39
Porteirão (GO),488.0,447.0,0.9159836065573771,MU,5218052,32.94,3756.675
Porteirão (GO),488.0,447.0,0.9159836065573771,MU,5218052,32.0,3756.675
Porteirão (GO),488.0,447.0,0.9159836065573771,MU,5218052,106.39,3756.675
Portelândia (GO),486.0,453.0,0.9320987654320988,MU,5218102,71.9,2448.8149999999996
Portelândia (GO),486.0,453.0,0.9320987654320988,MU,5218102,37.0,2448.8149999999996
Portelândia (GO),486.0,453.0,0.9320987654320988,MU,5218102,103.47,2448.8149999999996
Posse (GO),3912.0,3230.0,0.8256646216768916,MU,5218300,32.54,2848.27
Posse (GO),3912.0,3230.0,0.8256646216768916,MU,5218300,32.0,2848.27
Posse (GO),3912.0,3230.0,0.8256646216768916,MU,5218300,99.22,2848.27
Professor Jamil (GO),521.0,479.0,0.9193857965451055,MU,5218391,84.62,2482.535
Professor Jamil (GO),521.0,479.0,0.9193857965451055,MU,5218391,40.0,2482.535
Professor Jamil (GO),521.0,479.0,0.9193857965451055,MU,5218391,105.93,2482.535
Quirinópolis (GO),6600.0,5684.0,0.8612121212121212,MU,5218508,56.25,3134.085
Quirinópolis (GO),6600.0,5684.0,0.8612121212121212,MU,5218508,35.0,3134.085
Quirinópolis (GO),6600.0,5684.0,0.8612121212121212,MU,5218508,98.47,3134.085
Rialma (GO),1651.0,1467.0,0.8885523924894003,MU,5218607,63.33,2450.23
Rialma (GO),1651.0,1467.0,0.8885523924894003,MU,5218607,36.0,2450.23
Rialma (GO),1651.0,1467.0,0.8885523924894003,MU,5218607,97.68,2450.23
Rianápolis (GO),569.0,501.0,0.8804920913884007,MU,5218706,84.01,2403.115
Rianápolis (GO),569.0,501.0,0.8804920913884007,MU,5218706,39.0,2403.115
Rianápolis (GO),569.0,501.0,0.8804920913884007,MU,5218706,97.22,2403.115
Rio Quente (GO),472.0,394.0,0.8347457627118644,MU,5218789,45.51,2666.785
Rio Quente (GO),472.0,394.0,0.8347457627118644,MU,5218789,35.0,2666.785
Rio Quente (GO),472.0,394.0,0.8347457627118644,MU,5218789,100.31,2666.785
Rio Verde (GO),26733.0,22559.0,0.8438633898178282,MU,5218805,33.34,4446.99
Rio Verde (GO),26733.0,22559.0,0.8438633898178282,MU,5218805,32.0,4446.99
Rio Verde (GO),26733.0,22559.0,0.8438633898178282,MU,5218805,100.45,4446.99
Rubiataba (GO),2708.0,2420.0,0.8936484490398818,MU,5218904,71.39,1941.2350000000001
Rubiataba (GO),2708.0,2420.0,0.8936484490398818,MU,5218904,37.0,1941.2350000000001
Rubiataba (GO),2708.0,2420.0,0.8936484490398818,MU,5218904,98.04,1941.2350000000001
Sanclerlândia (GO),1219.0,1130.0,0.9269893355209188,MU,5219001,82.24,2507.175
Sanclerlândia (GO),1219.0,1130.0,0.9269893355209188,MU,5219001,39.0,2507.175
Sanclerlândia (GO),1219.0,1130.0,0.9269893355209188,MU,5219001,99.5,2507.175
Santa Bárbara de Goiás (GO),788.0,676.0,0.8578680203045685,MU,5219100,55.78,2983.6850000000004
Santa Bárbara de Goiás (GO),788.0,676.0,0.8578680203045685,MU,5219100,35.0,2983.6850000000004
Santa Bárbara de Goiás (GO),788.0,676.0,0.8578680203045685,MU,5219100,96.96,2983.6850000000004
Santa Cruz de Goiás (GO),507.0,448.0,0.883629191321499,MU,5219209,86.83,4814.325000000001
Santa Cruz de Goiás (GO),507.0,448.0,0.883629191321499,MU,5219209,44.0,4814.325000000001
Santa Cruz de Goiás (GO),507.0,448.0,0.883629191321499,MU,5219209,113.82,4814.325000000001
Santa Fé de Goiás (GO),677.0,595.0,0.8788774002954209,MU,5219258,51.76,2184.005
Santa Fé de Goiás (GO),677.0,595.0,0.8788774002954209,MU,5219258,35.0,2184.005
Santa Fé de Goiás (GO),677.0,595.0,0.8788774002954209,MU,5219258,108.81,2184.005
Santa Helena de Goiás (GO),4738.0,4151.0,0.8761080624736176,MU,5219308,62.07,3900.375
Santa Helena de Goiás (GO),4738.0,4151.0,0.8761080624736176,MU,5219308,37.0,3900.375
Santa Helena de Goiás (GO),4738.0,4151.0,0.8761080624736176,MU,5219308,96.55,3900.375
Santa Isabel (GO),496.0,454.0,0.9153225806451613,MU,5219357,99.32,3039.815
Santa Isabel (GO),496.0,454.0,0.9153225806451613,MU,5219357,43.0,3039.815
